track,date,race,post_position,horse_name,race_back,age_sex_restrictions,alt_comment_line,apprentice_wt_allow,bris_2f_pace_fig,bris_4f_pace_fig,bris_6f_pace_fig,bris_8f_pace_fig,bris_late_pace_fig,bris_race_shape_first_call,bris_race_shape_second_call,bris_speed_rating,bris_track_code,chute_indicator,claim_trainer_switch_date,claim_trainer_switch_n1,claim_trainer_switch_n2,claim_trainer_switch_n3,claim_trainer_switch_n4,claim_trainer_switch_n5,claimed_code,claiming_price,days_since_prev_race,distance,entry,eqb_abbrev_race_conditions,equipment,extended_start_comment,favorite_indicator,final_time,finish_between_lengths,finish_between_lengths_only,finish_position,first_call_between_lengths,first_call_between_lengths_only,first_call_position,fraction_1,fraction_2,fraction_2f,fraction_3,fraction_4f,fraction_5f,fraction_6f,fraction_8f,front_bandages_indicator,gate_call_position,jockey,medication,money_position,num_entrants,odds,pp_post_position,prev_all_weather_surface_flag,purse,race_classification,race_date,race_name,race_num,race_type,restricted_qualifier_flag,sealed_track_indicator,second_call_between_lengths,second_call_between_lengths_only,second_call_position,second_place_margin,second_place_name,second_place_weight,speed_rating,start_call_between_lengths,start_call_between_lengths_only,start_call_position,statebred_flag,stretch_between_lengths,stretch_between_lengths_only,stretch_position,surface,third_place_margin,third_place_name,third_place_weight,track_code,track_condition,track_variant,trainer,trip_comment,weight,winner_margin,winner_name,winner_weight,target_FP,official_final_odds,year,target_top3,target_top5,target_ml_rank_minus_finish,target_top5_ml_rank_gt4,target_deep_closer_top5
PIM,2024-05-18,13,1,MUGATU,8,AON,,,66,54,54,,96,-18,-14,73,GP,,,,,,,,,,37,1830,,MdSpWt,b,11-18-23 Settled 4-5wd; drew off; driving,0,102.24,3.25,,1,3.50,3.50,4,25.24,50.33,25.24,74.33,50.33,,74.33,98.31,0,7,BRAVO J,0,1,11,3.80,7,A,50000,MdSpWt,20231118,,6,S,,,2.50,2.50,4,0.75,HALON,118,81,5.00,5.00,6,,1.50,1.50,3,D,0.50,MYTHIC PERFORMANCE,118,GP,FT,14,ENGLER JEFF,4-5wd; drew off; drvng,118,3.25,MUGATU,118,8,17.8,2024,0,0,-1.0,0,0
PIM,2024-05-18,13,1,MUGATU,9,AON,,,89,89,85,,61,12,13,69,KEE,,,,,,,,,,73,1760,,MdSpWt,,10-12-23 Tracked 3wd; roused/pressed 2nd; wknd 6p btwn upr,0,96.96,7.25,7.25,10,2.00,2.00,3,23.48,47.93,23.48,72.37,47.93,,72.37,,0,6,TALAMO JOSEPH,0,10,10,34.12,9,,100000,MdSpWt,20231012,,7,S,,,3.25,3.25,5,2.00,EDGARTOWN,119,75,2.00,2.00,3,,5.50,5.50,9,T,0.25,REAL MEN VIOLIN,119,KEE,FM,16,ENGLER JEFF,3w;askd 2nd;wkn 6p upr,119,0.25,FRONTLINE WARRIOR,119,8,17.8,2024,0,0,-1.0,0,0
PIM,2024-05-18,13,1,MUGATU,10,AON,,,81,68,62,,76,-6,-5,65,ELP,,,,,,,,,,,1760,,MdSpWt,,07-31-23 Prompt ins;2w-3p3/4;duel 2nd;led 4p3/16;headed upr;bestd;held plc,0,98.92,1.75,1.75,2,0.50,0.50,2,25.15,50.27,25.15,75,50.27,,75.00,,0,1,TALAMO JOSEPH,0,2,10,7.37,4,,70000,MdSpWt,20230731,,5,S,,,0.13,,1,0.50,MUGATU,119,63,1.00,1.00,2,,0.50,0.50,2,T,0.50,CASPER,119,ELP,FM,28,ENGLER JEFF,2w-3p;bstd1/8;held plc,119,1.75,BLUE EYED GEORGE,119,8,17.8,2024,0,0,-1.0,0,0
PIM,2024-05-18,13,2,UNCLE HEAVY,1,BON,,,74,85,97,,84,9,4,92,AQU,,,,,,,,,,63,1980,,WoodMem-G2,,04-06-24 Off 1/2 step slow;3w1st;urgd along;4-5w2nd;7w3/16;in hand;empty,0,110.28,11.00,11.00,5,9.25,9.25,10,47.49,72.31,23.45,97.35,47.49,,72.31,97.35,0,12,SANCHEZ MYCHEL J,0,5,12,9.80,12,,750000,WoodMem-G2,20240406,Wood Memorial S. Presented by Resorts World Casino,10,G2,,,5.25,5.25,8,1.50,SOCIETY MAN,123,77,10.00,10.00,10,,7.00,7.00,5,D,3.75,PROTECTIVE,123,AQU,FT,14,REID ROBERT E JR,3w1st;4-5w2nd;7w3/16,123,2.25,RESILIENCE,123,6,7.8,2024,0,0,1.0,0,0
PIM,2024-05-18,13,2,UNCLE HEAVY,2,BON,,,85,87,91,,93,0,3,94,AQU,,,,,,,,,,38,1980,,Withers-G3,,02-03-24 4w1st;tracked outside;urged 4-3p2nd;chased;gained1/16;up wire,0,113.79,0.06,,1,1.25,1.25,4,49.49,74.44,24.14,100.17,49.49,,74.44,100.17,0,6,SANCHEZ MYCHEL J,0,1,9,9.30,8,,250000,Withers-G3,20240203,Withers S.,9,G3,,s,3.00,3.00,3,2.50,EL GRANDE O,119,71,2.50,2.50,6,,3.50,3.50,3,D,0.50,LIGHTLINE,118,AQU,MY,26,REID ROBERT E JR,3-4w turns;chased;up,118,0.06,UNCLE HEAVY,118,6,7.8,2024,0,0,1.0,0,0
PIM,2024-05-18,13,2,UNCLE HEAVY,3,AON,,,79,82,84,,92,1,2,88,PRX,,,,,,,,,,29,1830,,sWaitForItB200,,12-27-23 Broke step slowly; advanced very wide; angled in; edged off,0,108.68,1.25,,1,2.75,2.75,6,24.42,49.65,24.42,76.3,49.65,,76.30,104.12,0,9,SANCHEZ MYCHEL J,0,1,9,1.30,8,,200000,sWaitForItB200k,20231227,Wait For It S.,9,N,,s,3.00,3.00,3,4.25,NOTICE OF ACTION,125,55,4.00,4.00,6,s,1.00,1.00,2,D,5.00,ADDYSON'S DREAM,117,PRX,GD,52,REID ROBERT E JR,Step slow; wide rally,120,1.25,UNCLE HEAVY,120,6,7.8,2024,0,0,1.0,0,0
PIM,2024-05-18,13,2,UNCLE HEAVY,4,AON,,,84,81,,,76,-1,-4,72,PRX,,,,,,,,,,36,1540,,sPaNurseryB100,,11-28-23 Hesitated and ducked in sharply at start; raced very wide on turn,1,87.75,10.00,10.00,5,3.75,3.75,9,23.46,47.34,23.46,74.31,47.34,,74.31,,0,9,SANCHEZ MYCHEL J,0,5,9,1.20,1,,100000,sPaNurseryB100k,20231128,Pennsylvania Nursery S.,9,N,,,5.75,5.75,9,2.25,TWILIGHT DANCER,120,60,,,9,s,5.50,5.50,6,D,0.25,NOTICE OF ACTION,125,PRX,FT,33,REID ROBERT E JR,Dwelt; ducked in start,120,0.06,CAPO,120,6,7.8,2024,0,0,1.0,0,0
PIM,2024-05-18,13,2,UNCLE HEAVY,5,AON,,,91,92,,,94,2,-7,91,PRX,,,,,,,,,,,1320,,MdSpWt,,10-23-23 Raced off the pace; bid inside turn; outdueled rival stretch,0,73.61,0.25,,1,3.00,3.00,4,22.81,47.75,22.81,60.52,47.75,60.52,,,0,6,SANCHEZ MYCHEL J,0,1,8,7.30,1,,50000,MdSpWt,20231023,,8,S,,,0.50,0.50,2,11.75,TWILIGHT DANCER,119,75,,,6,,0.13,,1,D,5.25,FREE BIRD BORDO,119,PRX,FT,31,REID ROBERT E JR,Outdueled rival lane,119,0.25,UNCLE HEAVY,119,6,7.8,2024,0,0,1.0,0,0
PIM,2024-05-18,13,3,CATCHING FREEDOM,1,BON,,,67,75,88,87,91,0,-6,95,CD,,,,,,,,,,42,2200,,KyDerby-G1,b,05-04-24 In hand; off inside; tucked in; followed winner; making up ground,0,123.34,2.00,2.00,4,7.75,7.75,13,46.63,71.31,22.97,97.46,46.63,,71.31,97.46,0,,PRAT FLAVIEN,0,4,20,8.47,4,,5000000,KyDerby-G1,20240504,Kentucky Derby presented by Woodford Reserve,12,G1,,,1.75,1.75,6,0.06,SIERRA LEONE,126,87,8.50,8.50,15,,3.50,3.50,5,D,1.75,FOREVER YOUNG,126,CD,FT,10,COX BRAD H,Got through; kicked on,126,0.06,MYSTIK DAN,126,3,3.7,2024,1,1,-1.0,0,0
PIM,2024-05-18,13,3,CATCHING FREEDOM,2,BON,,,76,78,93,,101,2,6,100,FG,,,,,,,,,,35,2090,,LaDerby-G2,b,03-23-24 Rated back btwn;trailed;5p2nd;8p1/4;rallied;bid1/16;drove past,0,116.16,1.00,,1,7.75,7.75,11,48.33,72.54,23.49,97.38,48.33,,72.54,97.38,0,11,PRAT FLAVIEN,0,1,11,3.30,4,,1000000,LaDerby-G2,20240323,Twinspires.com Louisiana Derby,12,G2,,,6.75,6.75,11,0.75,HONOR MARIE,122,91,8.75,8.75,11,,2.50,2.50,4,D,0.75,TUSCAN GOLD,122,FG,FT,12,COX BRAD H,5-8p1/4;drove past,122,1.00,CATCHING FREEDOM,122,3,3.7,2024,1,1,-1.0,0,0
PIM,2024-05-18,13,3,CATCHING FREEDOM,3,BON,,,85,79,85,,94,0,-4,91,FG,,,,,,,,,,47,1980,,RisenStr-G2,b,02-17-24 Midpack 3w;4pbtw 2nd;8p1/4;left lead;grind;outkckd plc/tight 1/16,0,112.13,1.75,1.75,3,4.75,4.75,8,49.67,74.74,24.32,99.4,49.67,,74.74,99.40,0,8,SAEZ LUIS,0,3,12,5.70,8,,400000,RisenStr-G2,20240217,Risen Star S.,14,G2,,s,2.00,2.00,6,1.25,TRACK PHANTOM,122,76,3.50,3.50,7,,2.50,2.50,3,D,1.75,CATCHING FREEDOM,122,FG,SY,15,COX BRAD H,3w;8p1/4;left ld;tight,122,0.50,SIERRA LEONE,122,3,3.7,2024,1,1,-1.0,0,0
PIM,2024-05-18,13,3,CATCHING FREEDOM,4,BON,,,84,87,89,,87,8,5,89,OP,,,,,,,,,,53,1870,,SmrtyJnsL300k,b,01-01-24 Unhurried early; steered out 4w late final turn; late surge,1,104.59,2.50,,1,3.75,3.75,7,23.02,47.01,23.02,72.2,47.01,,72.20,98.34,0,6,TORRES CRISTIAN A,0,1,9,1.70,2,,300000,SmrtyJnsL300k,20240101,Smarty Jones S.,9,N,,,2.50,2.50,5,0.25,JUST STEEL,119,88,4.25,4.25,8,,1.00,1.00,3,D,0.25,INFORMED PATRIOT,117,OP,FT,15,COX BRAD H,Steered 4w 1/4;surged,117,2.50,CATCHING FREEDOM,117,3,3.7,2024,1,1,-1.0,0,0
PIM,2024-05-18,13,3,CATCHING FREEDOM,5,AON,,,82,87,92,,87,11,5,90,CD,,,,,,,,,,39,1870,,OC100000NW1X,b,11-09-23 Bmp st;off pace 4-2p1st;trck btw2nd;traffic;hemmd in;stymied 1/16,1,104.34,2.25,2.25,4,6.00,6.00,7,23.56,47.43,23.56,72.49,47.43,,72.49,98.01,0,7,GEROUX FLORENT,0,4,10,1.09,5,,127000,OC100000n1x,20231109,,8,AO,,,2.75,2.75,6,0.25,FIRST WORLD WAR,122,83,5.50,5.50,7,,1.75,1.75,5,D,0.50,LAGYNOS,120,CD,FT,20,COX BRAD H,Btw 2nd;stymied 1/16,122,1.50,PARCHMENT PARTY,122,3,3.7,2024,1,1,-1.0,0,0
PIM,2024-05-18,13,3,CATCHING FREEDOM,6,AON,,,77,74,73,,96,-5,-6,83,CD,,,,,,,,,,,1760,,MdSpWt,b,10-01-23 Chck/tght btw erly;mdpck 2p;4w3/8;range 6p1/4;bid3/16;drove clear,1,96.58,3.75,,1,2.75,2.75,6,23.08,46.79,23.08,71.8,46.79,,71.80,,0,7,GEROUX FLORENT,0,1,9,1.16,5,,120000,MdSpWt,20231001,,4,S,,,2.00,2.00,4,2.00,CASH ONLY,119,85,4.75,4.75,6,,2.00,,1,D,1.25,PLANET,119,CD,FT,15,COX BRAD H,Tight;4-6w1/4;bid;clrd,119,3.75,CATCHING FREEDOM,119,3,3.7,2024,1,1,-1.0,0,0
PIM,2024-05-18,13,5,MYSTIK DAN,1,BON,,,76,85,94,91,92,0,-6,97,CD,,,,,,,,,,35,2200,,KyDerby-G1,,05-04-24 Tracked inside; slipped thru; drew even 1/4; cleared; lasted,0,123.34,0.06,,1,2.75,2.75,6,46.63,71.31,22.97,97.46,46.63,,71.31,97.46,0,,HERNANDEZ B J JR,0,1,20,18.61,3,,5000000,KyDerby-G1,20240504,Kentucky Derby presented by Woodford Reserve,12,G1,,,0.50,,1,0.06,SIERRA LEONE,126,89,4.25,4.25,8,,2.00,,1,D,1.75,FOREVER YOUNG,126,CD,FT,10,MCPEEK KENNETH G,Slipped thru; lasted,126,0.06,MYSTIK DAN,126,2,2.4,2024,1,1,-1.0,0,0
PIM,2024-05-18,13,5,MYSTIK DAN,2,BON,,,81,81,90,,91,1,-3,92,OP,,,,,,,,,,56,1980,,ArkDerby-G1,,03-30-24 Slight bother; 4w 3/4; 4w again 2nd; up late show,0,109.54,6.25,6.25,3,6.25,6.25,8,47.46,72.26,23.43,97.25,47.46,,72.26,97.25,0,4,HERNANDEZ B J JR,0,3,10,4.00,9,,1500000,ArkDerby-G1,20240330,Arkansas Derby,12,G1,,,3.25,3.25,7,4.25,JUST STEEL,124,91,3.75,3.75,8,,3.50,3.50,4,D,0.50,MYSTIK DAN,124,OP,FT,12,MCPEEK KENNETH G,Bothr4w3/4;4w2nd;up3rd,124,2.00,MUTH,124,2,2.4,2024,1,1,-1.0,0,0
PIM,2024-05-18,13,5,MYSTIK DAN,3,BON,,,82,85,86,,112,-2,-11,101,OP,,,,,,,,,,33,1870,,Southwst-G3,,02-03-24 Dropped inside; patient; closer 2nd; slipped thru rail;ridden out,0,103.67,8.00,,1,3.25,3.25,6,23.56,47.95,23.56,73.23,47.95,,73.23,97.74,0,3,HERNANDEZ B J JR,0,1,11,11.40,9,,800000,Southwst-G3,20240203,Southwest S.,11,G3,,s,2.00,2.00,4,0.25,JUST STEEL,117,92,5.00,5.00,6,,0.50,,1,D,9.00,LIBERAL ARTS,119,OP,MY,14,MCPEEK KENNETH G,Patient;rail;riddn out,118,8.00,MYSTIK DAN,118,2,2.4,2024,1,1,-1.0,0,0
PIM,2024-05-18,13,5,MYSTIK DAN,4,BON,,,92,93,93,,77,8,5,85,OP,,,,,,,,,,37,1870,,SmrtyJnsL300k,,01-01-24 Broke out; pressed; led btwn calls; faltered btwn foes,0,104.59,3.25,3.25,5,1.00,1.00,2,23.02,47.01,23.02,72.2,47.01,,72.20,98.34,0,1,LEPAROUX JULIEN R,0,5,9,7.90,4,,300000,SmrtyJnsL300k,20240101,Smarty Jones S.,9,N,,,0.50,0.50,2,0.25,JUST STEEL,119,85,0.50,0.50,2,,0.13,0.13,2,D,0.25,INFORMED PATRIOT,117,OP,FT,15,MCPEEK KENNETH G,Brk out;gave way btwn,117,2.50,CATCHING FREEDOM,117,2,2.4,2024,1,1,-1.0,0,0
PIM,2024-05-18,13,5,MYSTIK DAN,5,AON,,,94,96,96,,64,14,10,77,CD,,,,,,,,,,13,1760,,OC100000NW1X,,11-25-23 Chased 2wd btwn; ins turn; bid ins trio 1/4; vied; tired 1/8,1,97.94,8.00,8.00,5,2.00,2.00,5,22.44,45.56,22.44,71.22,45.56,,71.22,,0,5,HERNANDEZ B J JR,0,5,11,2.14,8,,127000,OC100000n1x,20231125,,7,AO,,,0.50,0.50,2,0.50,BERGEN,120,70,1.00,1.00,3,,1.00,1.00,4,D,3.00,INFORMED PATRIOT,120,CD,FT,20,MCPEEK KENNETH G,2w-ins;rail bd1/4;tire,120,1.25,WHO DEY,122,2,2.4,2024,1,1,-1.0,0,0
PIM,2024-05-18,13,5,MYSTIK DAN,6,AON,,,90,96,,,93,-4,-6,94,CD,,,,,,,,,,21,1210,,MdSpWt,,11-12-23 Vied 2wd; btwn 5/16; drew off upper; ridden out,1,63.27,7.75,,1,0.13,0.13,2,22.78,45.88,22.78,57.23,45.88,57.23,,,0,1,HERNANDEZ B J JR,0,1,10,0.82,7,,120000,MdSpWt,20231112,,4,S,,,0.13,,1,0.06,EUSEBIUS,119,97,,,1,,4.00,,1,D,0.75,EVAN ON EARTH,119,CD,FT,9,MCPEEK KENNETH G,Vied 2wd;ridden out,119,7.75,MYSTIK DAN,119,2,2.4,2024,1,1,-1.0,0,0
PIM,2024-05-18,13,5,MYSTIK DAN,7,AON,,,99,94,,,83,5,-3,85,KEE,,,,,,,,,,,1430,,MdSpWt,,10-22-23 Set pace ins;shook clear 1/4;met bid 1/8;bested 1/16;lasted place,0,78.24,1.25,1.25,2,0.50,,1,22.12,46.29,22.12,71.51,46.29,,71.51,,0,3,HERNANDEZ B J JR,0,2,11,12.83,4,,100000,MdSpWt,20231022,,8,S,,,0.50,,1,0.75,MYSTIK DAN,119,82,,,3,,1.00,,1,D,4.25,LINEBACKER,119,KEE,FT,21,MCPEEK KENNETH G,Ins;shk clear;bstd1/16,119,1.25,AGOO,119,2,2.4,2024,1,1,-1.0,0,0
PIM,2024-05-18,13,6,SEIZE THE GREY,1,BON,,,96,102,101,,83,16,13,92,CD,,,,,,,,,,28,1760,,PDayMile-G2,,05-04-24 Vied between; settled off pace; 4w; bumped 3/16; split; game,0,95.96,1.25,,1,1.00,1.00,3,22.12,44.59,22.12,69.48,44.59,,69.48,,0,5,TORRES JAIME A,0,1,12,9.42,5,,600000,PDayMile-G2,20240504,Pat Day Mile S. presented by SAP,8,G2,,,2.00,2.00,4,0.13,NASH,118,88,0.50,0.50,2,,1.50,1.50,3,D,0.06,VLAHOS,118,CD,FT,10,LUKAS D WAYNE,4w; bumped; split foes,118,1.25,SEIZE THE GREY,118,1,9.8,2024,1,1,4.0,1,1
PIM,2024-05-18,13,6,SEIZE THE GREY,2,BON,,,85,93,99,,77,12,13,89,KEE,,,,,,,,,,14,1980,,BlueGras-G1,,04-06-24 Crowded btw/took back 17/16; brush; off pace 3-5p1st; no impact,0,110.08,10.75,10.75,7,5.75,5.75,7,46.48,70.83,23.15,96.65,46.48,,70.83,96.65,0,3,JUAREZ NIK,0,7,10,19.90,3,,1000000,BlueGras-G1,20240406,Toyota Blue Grass S.,10,G1,,,7.50,7.50,8,3.75,JUST A TOUCH,123,81,4.50,4.50,7,,10.00,10.00,8,D,1.25,EPIC RIDE,123,KEE,FT,11,LUKAS D WAYNE,Crowdd btw early; 3-5p,123,1.50,SIERRA LEONE,123,1,9.8,2024,1,1,4.0,1,1
PIM,2024-05-18,13,6,SEIZE THE GREY,3,BON,,,85,86,89,,82,1,1,87,TP,,,,,,,,,,28,1980,,JRSteaks-G3,,03-23-24 Outside to quarter pole while running for show spot at the wire,0,110.15,4.00,4.00,3,1.75,1.75,5,48.57,73,23.33,97.93,48.57,,73.00,97.93,0,7,JUAREZ NIK,0,3,10,6.60,7,A,700000,JRSteaks-G3,20240323,Jeff Ruby Steaks,12,G3,,,1.75,1.75,5,0.13,WEST SARATOGA,123,89,2.50,2.50,5,,2.25,2.25,5,D,0.13,SEIZE THE GREY,123,TP,FT,10,LUKAS D WAYNE,Wide run 1/4;showed,123,4.00,ENDLESSLY,123,1,9.8,2024,1,1,4.0,1,1
PIM,2024-05-18,13,6,SEIZE THE GREY,4,BON,,,87,86,88,,94,2,-2,92,OP,,,,,,,,,,133,1870,,OC100000NW1$X,,02-24-24 2nd flight off rail; ranged up 3w; bid 1/4;vied btwn;edged away,0,104.75,1.00,,1,2.00,2.00,4,23.18,47.74,23.18,73.15,47.74,,73.15,98.64,0,4,JUAREZ NIK,1,1,7,5.80,5,,150000,OC100000n1x,20240224,,1,AO,,,0.50,0.50,3,0.06,MAXIMUS MAGIC,122,87,2.50,2.50,5,,0.13,,1,D,4.75,FOOTPRINT,119,OP,FT,14,LUKAS D WAYNE,3w bid;vied btwn;clear,117,1.00,SEIZE THE GREY,117,1,9.8,2024,1,1,4.0,1,1
PIM,2024-05-18,13,6,SEIZE THE GREY,5,AON,,5,86,91,87,,63,10,6,74,KEE,,,,,,,,,,28,1870,,OC100000NW1X,,10-14-23 Forward 2wd btwn;backed out 13/16;tracked;chased 3pbtw2nd;ran on,0,106.34,10.50,10.50,3,2.00,2.00,5,23.5,47.56,23.50,73.01,47.56,,73.01,99.36,0,7,TORRES JAIME A,0,3,7,2.66,3,,110000,OC100000n1x,20231014,,3,AO,,,2.50,2.50,4,4.75,LIGHTLINE,122,61,2.75,2.75,6,,8.00,8.00,3,D,5.00,SEIZE THE GREY,115,KEE,FT,25,LUKAS D WAYNE,2wbtw;chsd 3p2nd;ranon,115,5.75,STRETCH RIDE,120,1,9.8,2024,1,1,4.0,1,1
PIM,2024-05-18,13,6,SEIZE THE GREY,6,AON,,,87,95,97,,77,23,19,86,CD,,,,,,,,,,29,1760,,Iroquois-G3,,09-16-23 Mid pack; drifted out stretch; not enough,0,97.28,2.25,2.25,4,7.50,7.50,5,22.37,44.63,22.37,70.14,44.63,,70.14,,0,6,TORRES JAIME A,0,4,8,4.96,6,,300000,Iroquois-G3,20230916,Iroquois S.,9,G3,,,5.50,5.50,5,0.25,RISK IT,122,79,5.50,5.50,5,,3.00,3.00,4,D,0.25,LIBERAL ARTS,122,CD,FT,13,LUKAS D WAYNE,Drifted out;not enough,122,1.75,WEST SARATOGA,122,1,9.8,2024,1,1,4.0,1,1
PIM,2024-05-18,13,6,SEIZE THE GREY,7,AON,,,87,84,,,81,9,6,72,SAR,,,,,,,,,,20,1210,,SkidmoreB150k,,08-18-23 Bmp brk;lst awy;pause4-1/2;ins-2p;stdy1/4;alter 8w;good courage,1,65.30,2.75,2.75,3,6.50,6.50,9,21.77,45.47,21.77,58.39,45.47,58.39,,,0,9,ROSARIO JOEL,0,3,9,1.85,4,,150000,SkidmoreB150k,20230818,Skidmore S.,8,N,,s,7.00,7.00,9,1.50,EL GRANDE O,122,83,,,9,,6.00,6.00,4,D,7.25,SEIZE THE GREY,122,SAR,MY,12,LUKAS D WAYNE,Stdy1/4;alter;swervd8w,122,1.25,SHIP CADET,122,1,9.8,2024,1,1,4.0,1,1
PIM,2024-05-18,13,6,SEIZE THE GREY,8,AON,,5,88,89,,,93,-6,-9,89,SAR,,,,,,,,,,28,1430,,MdSpWt,,07-29-23 Brk in st; dueled 2p; coaxed 1/4; 3w uppr; edged away; held well,0,77.95,1.75,,1,0.50,,1,22.59,46.08,22.59,71.37,46.08,,71.37,,0,5,TORRES JAIME A,0,1,10,16.40,2,,136500,MdSpWt,20230729,,7,S,,s,0.13,,1,0.25,DORNOCH,119,82,,,5,,1.50,,1,D,0.50,GLOBAL PERSPECTIVE,119,SAR,SY,13,LUKAS D WAYNE,Dueled 2p; held well,115,1.75,SEIZE THE GREY,115,1,9.8,2024,1,1,4.0,1,1
PIM,2024-05-18,13,6,SEIZE THE GREY,9,AON,,,81,77,,,60,-1,-3,51,ELP,,,,,,,,,,,1320,,MdSpWt,,07-01-23 At rear 3wd; advanced 5p7/16; faded 6p1/4,0,70.97,17.25,17.25,8,4.75,4.75,7,22.7,45.89,22.70,58.39,45.89,58.39,,,0,5,SAEZ LUIS,0,8,9,4.87,7,,120000,MdSpWt,20230701,,4,S,,,6.00,6.00,6,1.50,LIBERAL ARTS,119,69,,,5,,10.00,10.00,8,D,3.75,DJANGO,119,ELP,FT,9,LUKAS D WAYNE,Imprv 5p7/16;faded 1/4,119,3.50,EDIFIED,119,1,9.8,2024,1,1,4.0,1,1
PIM,2024-05-18,13,7,JUST STEEL,1,BON,,,84,90,95,82,33,0,-6,61,CD,,,,,,,,,,35,2200,,KyDerby-G1,b,05-04-24 Bmped start; quick into stride; contested pace; faltered 2nd turn,0,123.34,33.75,33.75,17,0.13,0.13,2,46.63,71.31,22.97,97.46,46.63,,71.31,97.46,0,,ASMUSSEN KEITH J,0,17,20,21.27,6,,5000000,KyDerby-G1,20240504,Kentucky Derby presented by Woodford Reserve,12,G1,,,4.50,4.50,12,0.06,SIERRA LEONE,126,55,0.13,0.13,2,,15.00,15.00,16,D,1.75,FOREVER YOUNG,126,CD,FT,10,LUKAS D WAYNE,Bumped early; vied,126,0.06,MYSTIK DAN,126,5,10.4,2024,0,1,0.0,1,1
PIM,2024-05-18,13,7,JUST STEEL,2,BON,,,84,90,94,,96,1,-3,97,OP,,,,,,,,,,35,1980,,ArkDerby-G1,b,03-30-24 Forwardly placed 4w 1st; 2nd flight no late gain; clear 2nd,0,109.54,2.00,2.00,2,1.50,1.50,3,47.46,72.26,23.43,97.25,47.46,,72.26,97.25,0,2,ASMUSSEN KEITH J,0,2,10,32.50,8,,1500000,ArkDerby-G1,20240330,Arkansas Derby,12,G1,,,1.00,1.00,3,4.25,JUST STEEL,124,95,2.00,2.00,4,,2.00,2.00,3,D,0.50,MYSTIK DAN,124,OP,FT,12,LUKAS D WAYNE,4w turns;clear 2nd,124,2.00,MUTH,124,5,10.4,2024,0,1,0.0,1,1
PIM,2024-05-18,13,7,JUST STEEL,3,BON,,,85,85,87,,85,1,-4,86,OP,,,,,,,,,,21,1870,,Rebel-G2,b,02-24-24 Parked 5w 1st turn;bit closer 5w 2nd; flat thru stretch,0,104.00,10.00,10.00,7,3.25,3.25,9,23.2,47.67,23.20,72.93,47.67,,72.93,97.91,0,8,VAZQUEZ R A,0,7,12,4.70,11,,1250000,Rebel-G2,20240224,Rebel S.,11,G2,,,3.00,3.00,6,3.00,COMMON DEFENSE,117,80,3.75,3.75,8,,8.00,8.00,7,D,1.00,NORTHERN FLAME,122,OP,FT,14,LUKAS D WAYNE,5w both turns;flat str,117,2.00,TIMBERLAKE,119,5,10.4,2024,0,1,0.0,1,1
PIM,2024-05-18,13,7,JUST STEEL,4,BON,,,88,88,88,,94,-2,-11,91,OP,,,,,,,,,,33,1870,,Southwst-G3,b,02-03-24 Forwardly placed outside; took over into lane; no match;saved 2nd,0,103.67,8.00,8.00,2,1.50,1.50,4,23.56,47.95,23.56,73.23,47.95,,73.23,97.74,0,4,VAZQUEZ R A,0,2,11,10.30,10,,800000,Southwst-G3,20240203,Southwest S.,11,G3,,s,1.00,1.00,3,0.25,JUST STEEL,117,84,2.00,2.00,4,,0.50,0.50,2,D,9.00,LIBERAL ARTS,119,OP,MY,14,LUKAS D WAYNE,No match; saved 2nd,117,8.00,MYSTIK DAN,118,5,10.4,2024,0,1,0.0,1,1
PIM,2024-05-18,13,7,JUST STEEL,5,BON,,,90,91,92,,79,8,5,86,OP,,,,,,,,,,37,1870,,SmrtyJnsL300k,b,01-01-24 Settled off the pace; crept closer 3w 2nd; bid; led;no match late,0,104.59,2.50,2.50,2,2.00,2.00,3,23.02,47.01,23.02,72.2,47.01,,72.20,98.34,0,4,VAZQUEZ R A,0,2,9,4.50,7,,300000,SmrtyJnsL300k,20240101,Smarty Jones S.,9,N,,,1.00,1.00,3,0.25,JUST STEEL,119,85,1.50,1.50,3,,0.13,,1,D,0.25,INFORMED PATRIOT,117,OP,FT,15,LUKAS D WAYNE,3w bid;no match late,119,2.50,CATCHING FREEDOM,117,5,10.4,2024,0,1,0.0,1,1
PIM,2024-05-18,13,7,JUST STEEL,6,AON,,,96,102,,,90,4,0,96,CD,,,,,,,,,,27,1430,,EdBrownB225k,b,11-25-23 Lean out/brsh st;chasd 4w;prss/urged 3/8;bid 5p1/4;vied;inch away,0,76.91,2.50,,1,1.75,1.75,5,22.31,45.67,22.31,70.32,45.67,,70.32,,0,5,ROSARIO JOEL,0,1,8,12.54,6,,225000,EdBrownB225k,20231125,Ed Brown S.,9,N,,,0.50,0.50,3,1.00,AGOO,122,90,,,5,,0.50,,1,D,1.00,NORMANDY HERO,122,CD,FT,12,LUKAS D WAYNE,Urged 4w;bid 5p1/4;clr,122,2.50,JUST STEEL,122,5,10.4,2024,0,1,0.0,1,1
